Date,Open,High,Low,Close,Adj Close,Volume
2015-03-06,102.43000030517578,102.69000244140625,101.55000305175781,101.9000015258789,81.31129455566406,4639800
2015-03-09,102.08999633789062,102.76000213623047,101.79000091552734,102.5,81.79007720947266,4217200
2015-03-10,101.58999633789062,102.33999633789062,101.5,101.52999877929688,81.01607513427734,3951300
2015-03-11,101.93000030517578,102.1500015258789,101.51000213623047,101.55999755859375,81.04000854492188,3319900
2015-03-12,101.9800033569336,103.16999816894531,101.87000274658203,102.95999908447266,82.15714263916016,3731900
2015-03-13,103.11000061035156,103.91999816894531,102.73999786376953,103.26000213623047,82.39655303955078,4855000
2015-03-16,103.66000366210938,104.5199966430664,103.51000213623047,104.38999938964844,83.29820251464844,4873900
2015-03-17,103.94999694824219,104.04000091552734,103.0199966430664,103.0199966430664,82.20502471923828,4613600
2015-03-18,102.7699966430664,103.8499984741211,101.76000213623047,103.48999786376953,82.58004760742188,6695300
2015-03-19,103.58000183105469,103.7300033569336,103.12000274658203,103.33999633789062,82.46035766601562,3383500
2015-03-20,104.0,104.69000244140625,103.48999786376953,103.86000061035156,82.87529754638672,9136400
2015-03-23,104.05000305175781,105.3499984741211,103.94999694824219,104.55999755859375,83.43387603759766,4167000
2015-03-24,104.62999725341797,105.45999908447266,104.37000274658203,104.48999786376953,83.37801361083984,3532700
2015-03-25,104.91999816894531,104.93000030517578,102.70999908447266,102.7300033569336,81.97360229492188,4073600
2015-03-26,102.45999908447266,102.88999938964844,101.77999877929688,101.98999786376953,81.38312530517578,4265300
2015-03-27,101.97000122070312,102.94999694824219,101.91000366210938,102.5,81.79007720947266,4541600
2015-03-30,102.38999938964844,104.0999984741211,101.95999908447266,103.83000183105469,82.85135650634766,3978600
2015-03-31,103.81999969482422,104.30000305175781,103.13999938964844,103.20999908447266,82.35660552978516,3779400
2015-04-01,102.66000366210938,102.7300033569336,101.30000305175781,102.26000213623047,81.59857940673828,4591200
2015-04-02,101.7300033569336,103.2699966430664,101.72000122070312,102.70999908447266,81.95765686035156,3041400
2015-04-06,102.0999984741211,103.94999694824219,102.02999877929688,103.43000030517578,82.53216552734375,3209900
2015-04-07,103.38999938964844,104.44999694824219,103.0999984741211,103.12999725341797,82.29280853271484,2923100
2015-04-08,103.25,103.87999725341797,102.75,102.93000030517578,82.13318634033203,3307100
2015-04-09,103.04000091552734,103.29000091552734,101.83999633789062,102.37000274658203,81.68634796142578,5609500
2015-04-10,102.55999755859375,102.80000305175781,102.0199966430664,102.54000091552734,81.822021484375,3606400
2015-04-13,102.47000122070312,103.16000366210938,102.0,102.13999938964844,81.50281524658203,6436900
2015-04-14,102.2300033569336,102.76000213623047,101.37999725341797,102.11000061035156,81.47887420654297,4729400
2015-04-15,102.25,102.51000213623047,101.56999969482422,101.7300033569336,81.17565155029297,4363500
2015-04-16,101.77999877929688,101.91999816894531,101.0199966430664,101.16999816894531,80.72879028320312,4077700
2015-04-17,100.58999633789062,100.72000122070312,99.25,100.38999938964844,80.10639190673828,6579200
2015-04-20,100.80999755859375,101.45999908447266,100.5199966430664,101.27999877929688,80.81657409667969,4559100
2015-04-21,101.5,101.91999816894531,101.12000274658203,101.41000366210938,80.92030334472656,5004400
2015-04-22,101.4000015258789,101.66999816894531,100.29000091552734,101.2300033569336,81.05644226074219,5561800
2015-04-23,100.9000015258789,101.2300033569336,100.27999877929688,100.87999725341797,80.77618408203125,4120600
2015-04-24,100.94000244140625,101.8499984741211,100.76000213623047,101.58000183105469,81.3366928100586,5418800
2015-04-27,102.0,102.52999877929688,101.19000244140625,101.22000122070312,81.04843139648438,5425500
2015-04-28,101.19999694824219,102.11000061035156,100.73999786376953,101.97000122070312,81.64895629882812,4087700
2015-04-29,101.66999816894531,101.94999694824219,100.19000244140625,100.66999816894531,80.60803985595703,6140400
2015-04-30,100.41999816894531,101.05000305175781,99.01000213623047,99.29000091552734,79.5030517578125,7990100
2015-05-01,100.93000030517578,101.18000030517578,97.87000274658203,100.45999908447266,80.43988800048828,6699100
2015-05-04,100.56999969482422,101.31999969482422,100.01000213623047,100.16000366210938,80.19969177246094,3318800
2015-05-05,100.11000061035156,100.2699966430664,98.19000244140625,98.73999786376953,79.06266784667969,4556500
2015-05-06,98.81999969482422,99.1500015258789,98.2300033569336,98.87000274658203,79.16675567626953,3648400
2015-05-07,98.97000122070312,99.54000091552734,98.5,99.36000061035156,79.55909729003906,3822900
2015-05-08,99.8499984741211,101.0999984741211,99.8499984741211,100.66000366210938,80.60001373291016,4350700
2015-05-11,100.51000213623047,101.30999755859375,100.33999633789062,100.48999786376953,80.46387481689453,3129000
2015-05-12,100.0199966430664,100.76000213623047,99.7699966430664,100.23999786376953,80.26371002197266,4019500
2015-05-13,100.45999908447266,100.73999786376953,99.47000122070312,99.80999755859375,79.9194107055664,3913200
2015-05-14,100.4000015258789,102.0,100.31999969482422,101.95999908447266,81.6409683227539,4289400
2015-05-15,102.05999755859375,102.13999938964844,101.38999938964844,102.06999969482422,81.72905731201172,3788700
2015-05-18,101.77999877929688,102.80999755859375,101.69999694824219,102.44000244140625,82.02530670166016,2599700
2015-05-19,102.6500015258789,102.87999725341797,101.94999694824219,102.31999969482422,81.9292221069336,2969500
2015-05-20,102.31999969482422,102.31999969482422,101.23999786376953,101.2699966430664,81.08847045898438,3800400
2015-05-21,101.2699966430664,104.93000030517578,101.0999984741211,103.69000244140625,83.02619934082031,7691600
2015-05-22,103.9000015258789,104.41999816894531,103.37000274658203,103.94999694824219,83.2343978881836,3671400
2015-05-26,103.97000122070312,104.31999969482422,102.52999877929688,102.8499984741211,82.35359954833984,3692500
2015-05-27,103.11000061035156,103.86000061035156,103.04000091552734,103.4800033569336,82.85803985595703,3537700
2015-05-28,103.5199966430664,103.72000122070312,102.4000015258789,103.19000244140625,82.6258544921875,2599900
2015-05-29,103.1500015258789,103.20999908447266,101.81999969482422,102.37999725341797,81.97727966308594,4961500
2015-06-01,102.9000015258789,103.05999755859375,102.08999633789062,102.51000213623047,82.08137512207031,3292000
2015-06-02,102.05000305175781,102.25,101.19999694824219,101.83000183105469,81.5368881225586,3002400
2015-06-03,102.4000015258789,102.5999984741211,101.79000091552734,101.91000366210938,81.60092163085938,2780300
2015-06-04,101.19999694824219,101.95999908447266,100.27999877929688,100.87000274658203,80.7681884765625,3896100
2015-06-05,100.62000274658203,100.76000213623047,99.80999755859375,99.94999694824219,80.03150177001953,3536400
2015-06-08,99.81999969482422,99.98999786376953,99.16999816894531,99.41000366210938,79.5991439819336,3161400
2015-06-09,99.41000366210938,100.44999694824219,99.13999938964844,99.9800033569336,80.0555191040039,3299700
2015-06-10,100.5,102.37999725341797,100.4000015258789,102.12999725341797,81.77709197998047,3909200
2015-06-11,102.5199966430664,103.37000274658203,102.36000061035156,102.62999725341797,82.17744445800781,3361300
2015-06-12,102.26000213623047,102.81999969482422,101.68000030517578,102.22000122070312,81.84916687011719,2930900
2015-06-15,102.87000274658203,103.3499984741211,101.86000061035156,102.58000183105469,82.13742065429688,5501500
2015-06-16,102.61000061035156,103.27999877929688,102.27999877929688,103.16999816894531,82.60981750488281,4010100
2015-06-17,103.62000274658203,104.16000366210938,103.19000244140625,103.81999969482422,83.13031768798828,3101900
2015-06-18,104.06999969482422,106.0,104.04000091552734,105.05999755859375,84.12317657470703,4827100
2015-06-19,105.47000122070312,106.08000183105469,104.77999877929688,105.47000122070312,84.45147705078125,5664400
2015-06-22,105.93000030517578,106.5,105.72000122070312,106.13999938964844,84.9879379272461,3515700
2015-06-23,106.44000244140625,106.68000030517578,105.80999755859375,106.47000122070312,85.25218963623047,3787300
2015-06-24,106.19999694824219,106.87999725341797,104.9800033569336,105.33000183105469,84.33939361572266,4655100
2015-06-25,105.51000213623047,106.11000061035156,104.37000274658203,105.01000213623047,84.0831527709961,5300400
2015-06-26,105.36000061035156,105.87999725341797,104.81999969482422,105.83999633789062,84.74773406982422,15550100
2015-06-29,104.9800033569336,105.81999969482422,104.76000213623047,104.80999755859375,83.92298126220703,4671900
2015-06-30,105.44000244140625,105.69999694824219,104.7300033569336,104.87999725341797,83.97903442382812,4251300
2015-07-01,105.75,105.87999725341797,104.86000061035156,105.70999908447266,84.64363861083984,3909500
2015-07-02,105.83000183105469,106.22000122070312,105.36000061035156,105.55000305175781,84.51554107666016,2509700
2015-07-06,103.87999725341797,105.7699966430664,103.62999725341797,104.80999755859375,83.92298126220703,4041100
2015-07-07,105.0999984741211,106.43000030517578,104.06999969482422,106.37999725341797,85.18010711669922,4782300
2015-07-08,105.37000274658203,105.93000030517578,104.18000030517578,104.19000244140625,83.42652893066406,4825900
2015-07-09,106.01000213623047,106.38999938964844,105.58999633789062,105.69999694824219,84.63563537597656,5564500
2015-07-10,106.8499984741211,107.75,106.63999938964844,107.44000244140625,86.02887725830078,4486600
2015-07-13,108.5,109.16000366210938,107.81999969482422,109.16000366210938,87.4061050415039,3720100
2015-07-14,109.19999694824219,109.95999908447266,108.80000305175781,109.81999969482422,87.93458557128906,3756800
2015-07-15,109.52999877929688,110.26000213623047,109.20999908447266,109.9000015258789,87.99864959716797,4286800
2015-07-16,110.43000030517578,110.69999694824219,110.04000091552734,110.54000091552734,88.51109313964844,2937300
2015-07-17,110.54000091552734,110.54000091552734,109.48999786376953,110.13999938964844,88.19080352783203,3004400
2015-07-20,110.13999938964844,111.1500015258789,109.63999938964844,110.9800033569336,88.8634262084961,2579300
2015-07-21,110.69999694824219,110.94000244140625,109.56999969482422,110.05999755859375,88.40557098388672,2561400
2015-07-22,110.11000061035156,111.06999969482422,110.01000213623047,110.9800033569336,89.14456176757812,3130300
2015-07-23,111.25,111.63999938964844,109.98999786376953,110.19000244140625,88.51000213623047,2957600
2015-07-24,110.5,111.2699966430664,109.9000015258789,110.48999786376953,88.75096893310547,3255600
2015-07-27,109.69000244140625,110.04000091552734,108.76000213623047,109.7699966430664,88.17262268066406,3979300
2015-07-28,110.31999969482422,111.91000366210938,110.05999755859375,111.63999938964844,89.67469787597656,4085500
2015-07-29,111.66999816894531,113.6500015258789,111.6500015258789,113.44999694824219,91.12858581542969,4685500
2015-07-30,112.69000244140625,113.1500015258789,112.25,112.94000244140625,90.71891784667969,3920700
2015-07-31,113.3499984741211,113.5,112.44999694824219,112.47000122070312,90.3414077758789,4730100
2015-08-03,113.16999816894531,113.58000183105469,112.05000305175781,112.81999969482422,90.62251281738281,4774600
2015-08-04,110.73999786376953,111.30000305175781,106.55999755859375,109.95999908447266,88.32524108886719,9542400
2015-08-05,110.5,111.55999755859375,110.2699966430664,111.19999694824219,89.32125091552734,4307500
2015-08-06,111.41000366210938,111.75,108.08999633789062,108.12000274658203,86.84727478027344,6783300
2015-08-07,108.12000274658203,108.27999877929688,107.13999938964844,107.73999786376953,86.54200744628906,4548000
2015-08-10,108.66000366210938,109.3499984741211,108.27999877929688,108.62000274658203,87.2489013671875,3335700
2015-08-11,108.06999969482422,109.18000030517578,107.43000030517578,108.08000183105469,86.81515502929688,2905300
2015-08-12,107.58999633789062,108.5,106.76000213623047,108.31999969482422,87.00791931152344,3913800
2015-08-13,108.77999877929688,108.87000274658203,107.33000183105469,107.66999816894531,86.48580932617188,3565200
2015-08-14,107.7699966430664,108.11000061035156,107.31999969482422,107.66999816894531,86.48580932617188,2087000
2015-08-17,107.06999969482422,108.81999969482422,106.98999786376953,108.73999786376953,87.34526062011719,3405500
2015-08-18,108.33999633789062,108.8499984741211,107.9000015258789,108.45999908447266,87.12036895751953,3032900
2015-08-19,108.06999969482422,108.25,106.5999984741211,106.76000213623047,85.75483703613281,4685800
2015-08-20,106.4000015258789,107.55000305175781,106.0199966430664,106.0199966430664,85.16044616699219,4754800
2015-08-21,104.98999786376953,105.2300033569336,101.05000305175781,102.20999908447266,82.10006713867188,8199200
2015-08-24,96.29000091552734,104.20999908447266,81.37000274658203,100.20999908447266,80.4935531616211,13610400
2015-08-25,104.13999938964844,104.41000366210938,99.93000030517578,100.0,80.32488250732422,8518200
2015-08-26,103.37999725341797,103.54000091552734,100.83999633789062,102.87000274658203,82.63019561767578,8957800
2015-08-27,104.43000030517578,105.54000091552734,103.05000305175781,105.19999694824219,84.50178527832031,6216200
2015-08-28,105.38999938964844,105.47000122070312,103.37999725341797,104.18000030517578,83.68245697021484,5082700
2015-08-31,104.33000183105469,104.3499984741211,102.04000091552734,102.4000015258789,82.25267791748047,5010200
2015-09-01,100.63999938964844,101.38999938964844,99.80000305175781,100.2699966430664,80.5417709350586,6787400
2015-09-02,101.4800033569336,102.05999755859375,99.86000061035156,101.11000061035156,81.21648406982422,5809500
2015-09-03,101.80999755859375,102.83000183105469,101.19000244140625,101.58999633789062,81.60205078125,3963300
2015-09-04,100.23999786376953,100.86000061035156,99.62999725341797,100.12000274658203,80.4212646484375,4361500
2015-09-08,101.97000122070312,102.19000244140625,100.66999816894531,102.13999938964844,82.04383087158203,4641800
2015-09-09,103.13999938964844,103.58999633789062,100.01000213623047,100.2300033569336,80.50963592529297,3886700
2015-09-10,99.9800033569336,101.69999694824219,99.58000183105469,100.80000305175781,80.96749114990234,4151000
2015-09-11,100.56999969482422,101.54000091552734,100.20999908447266,101.5199966430664,81.54582977294922,3381000
2015-09-14,101.54000091552734,101.69000244140625,100.0199966430664,100.16000366210938,80.45339965820312,3614100
2015-09-15,100.80000305175781,102.08999633789062,100.11000061035156,101.5999984741211,81.61007690429688,3545900
2015-09-16,101.56999969482422,101.98999786376953,100.75,101.54000091552734,81.56189727783203,3471600
2015-09-17,101.58000183105469,102.62999725341797,100.37000274658203,101.33999633789062,81.40125274658203,4437500
2015-09-18,99.70999908447266,100.91999816894531,98.81999969482422,99.02999877929688,79.54571533203125,8916800
2015-09-21,99.7699966430664,101.08999633789062,99.5,100.91000366210938,81.05581665039062,3889100
2015-09-22,99.69000244140625,100.25,99.16999816894531,100.02999877929688,80.34899139404297,3546700
2015-09-23,100.12999725341797,100.87999725341797,99.45999908447266,100.62999725341797,80.8309326171875,4033600
2015-09-24,99.5,100.48999786376953,98.5999984741211,99.16999816894531,79.65817260742188,4894800
2015-09-25,99.79000091552734,99.86000061035156,98.2300033569336,98.61000061035156,79.2083740234375,4938400
2015-09-28,98.30000305175781,98.44999694824219,96.0199966430664,96.3499984741211,77.39302825927734,5897000
2015-09-29,96.3499984741211,97.31999969482422,94.54000091552734,95.12000274658203,76.40501403808594,6944200
2015-09-30,96.33000183105469,96.88999938964844,95.58000183105469,96.4800033569336,77.4974365234375,5904400
2015-10-01,96.48999786376953,97.0999984741211,95.02999877929688,96.91000366210938,77.84284973144531,6385200
2015-10-02,95.58000183105469,99.0,95.5199966430664,98.95999908447266,79.48950958251953,5549000
2015-10-05,99.86000061035156,102.25,99.76000213623047,101.97000122070312,81.90727233886719,6942400
2015-10-06,102.0999984741211,102.1500015258789,99.63999938964844,99.81999969482422,80.1802978515625,4985500
2015-10-07,100.56999969482422,101.37000274658203,99.9800033569336,101.01000213623047,81.13616180419922,4393200
2015-10-08,101.01000213623047,102.5,100.5,102.16999816894531,82.06793212890625,5140000
2015-10-09,102.01000213623047,102.5199966430664,101.5199966430664,102.0,81.9313735961914,4410300
2015-10-12,102.19999694824219,103.5199966430664,102.0199966430664,103.06999969482422,82.79084777832031,3443300
2015-10-13,102.81999969482422,103.77999877929688,101.80000305175781,102.05000305175781,81.97156524658203,4123700
2015-10-14,102.19999694824219,102.72000122070312,100.0199966430664,100.44999694824219,80.68634033203125,4186000
2015-10-15,100.98999786376953,102.48999786376953,100.25,102.41000366210938,82.26071166992188,3729400
2015-10-16,103.0,103.81999969482422,102.29000091552734,103.37999725341797,83.03985595703125,3844200
2015-10-19,102.87999725341797,103.58999633789062,102.5,103.51000213623047,83.14427947998047,3129900
2015-10-20,103.33000183105469,104.4000015258789,103.16000366210938,103.5999984741211,83.49889373779297,4620200
2015-10-21,103.97000122070312,104.56999969482422,102.88999938964844,103.29000091552734,83.24906158447266,3670900
2015-10-22,104.0199966430664,104.5199966430664,103.29000091552734,104.29000091552734,84.05502319335938,6172200
2015-10-23,104.97000122070312,104.97000122070312,102.58000183105469,103.94999694824219,83.78099060058594,5838800
2015-10-26,103.98999786376953,104.33999633789062,103.02999877929688,103.47000122070312,83.39413452148438,4986400
2015-10-27,103.22000122070312,106.0,103.05000305175781,105.29000091552734,84.86102294921875,6893700
2015-10-28,105.12000274658203,105.48999786376953,102.5199966430664,103.80999755859375,83.66818237304688,6465800
2015-10-29,104.31999969482422,104.73999786376953,103.55999755859375,103.80000305175781,83.66011047363281,6799100
2015-10-30,103.80000305175781,103.80000305175781,96.4000015258789,98.77999877929688,79.6141128540039,23729900
2015-11-02,99.44999694824219,100.37999725341797,98.19999694824219,100.37999725341797,80.9036865234375,7290500
2015-11-03,99.6500015258789,100.36000061035156,99.22000122070312,99.88999938964844,80.50875854492188,4303500
2015-11-04,100.41999816894531,101.08000183105469,98.36000061035156,99.56999969482422,80.25084686279297,7584900
2015-11-05,99.80000305175781,100.33999633789062,98.88999938964844,99.54000091552734,80.22665405273438,4105000
2015-11-06,99.16000366210938,99.58999633789062,98.27999877929688,98.69999694824219,79.54962158203125,4166700
2015-11-09,98.2699966430664,98.3499984741211,96.98999786376953,97.98999786376953,78.9773941040039,4013600
2015-11-10,97.91000366210938,98.29000091552734,97.58000183105469,97.83999633789062,78.85649108886719,4400100
2015-11-11,98.0,98.11000061035156,94.63999938964844,94.8499984741211,76.44664764404297,7996700
2015-11-12,94.20999908447266,94.5999984741211,92.76000213623047,93.12000274658203,75.05230712890625,8111500
2015-11-13,92.55000305175781,92.87000274658203,91.47000122070312,91.80999755859375,73.99647521972656,7508600
2015-11-16,91.87000274658203,93.63999938964844,91.81999969482422,93.62000274658203,75.45529174804688,5355600
2015-11-17,93.75,94.94999694824219,93.22000122070312,93.79000091552734,75.59230041503906,4705700
2015-11-18,93.8499984741211,95.36000061035156,93.80999755859375,95.19000244140625,76.72066497802734,4932000
2015-11-19,95.19999694824219,95.38999938964844,92.12999725341797,92.48999786376953,74.54454040527344,6399000
2015-11-20,93.12000274658203,93.19000244140625,91.79000091552734,91.93000030517578,74.09317016601562,6925000
2015-11-23,91.94000244140625,92.11000061035156,90.0999984741211,91.55999755859375,73.79496765136719,5968000
2015-11-24,91.19000244140625,92.58000183105469,90.83000183105469,92.25,74.3510971069336,4474400
2015-11-25,92.5199966430664,94.44999694824219,92.4800033569336,93.9000015258789,75.68098449707031,5013800
2015-11-27,94.19000244140625,95.05000305175781,94.01000213623047,94.62999725341797,76.26930236816406,2688000
2015-11-30,94.55999755859375,95.95999908447266,94.0,94.08999633789062,75.83409118652344,5722100
2015-12-01,94.66999816894531,95.56999969482422,94.12999725341797,95.44999694824219,76.93023681640625,6695600
2015-12-02,94.94999694824219,95.55000305175781,94.4000015258789,94.5,76.16455841064453,5505500
2015-12-03,94.62000274658203,95.19000244140625,92.63999938964844,92.8499984741211,74.83470916748047,6014000
2015-12-04,93.27999877929688,95.66000366210938,93.19000244140625,95.45999908447266,76.93828582763672,5170800
2015-12-07,95.80000305175781,96.48999786376953,95.48999786376953,96.33999633789062,77.64754486083984,5330400
2015-12-08,95.86000061035156,96.4000015258789,94.91000366210938,95.66000366210938,77.09949493408203,4645000
2015-12-09,94.9800033569336,96.44999694824219,94.11000061035156,94.9800033569336,76.5514144897461,5400100
2015-12-10,94.91000366210938,95.55000305175781,94.41999816894531,94.73999786376953,76.35797882080078,3513500
2015-12-11,94.73999786376953,94.73999786376953,92.54000091552734,93.23999786376953,75.14900970458984,6095900
2015-12-14,93.41999816894531,94.2300033569336,92.37000274658203,94.11000061035156,75.8502197265625,5827600
2015-12-15,94.97000122070312,95.44999694824219,92.48999786376953,92.58999633789062,74.6251220703125,8631500
2015-12-16,94.1500015258789,97.80999755859375,93.45999908447266,97.55999755859375,78.63085174560547,10374000
2015-12-17,97.22000122070312,97.37999725341797,94.70999908447266,94.70999908447266,76.33380889892578,6977600
2015-12-18,94.0999984741211,95.5,93.52999877929688,94.86000061035156,76.4546890258789,9128500
2015-12-21,95.2699966430664,96.33000183105469,95.05000305175781,95.94999694824219,77.33321380615234,3689800
2015-12-22,96.83000183105469,98.55999755859375,96.31999969482422,98.2699966430664,79.20307922363281,6232600
2015-12-23,98.61000061035156,99.08999633789062,98.06999969482422,98.51000213623047,79.39649963378906,3796500
2015-12-24,98.44999694824219,99.26000213623047,98.30999755859375,98.86000061035156,79.6785888671875,1793000
2015-12-28,98.41000366210938,98.9800033569336,98.12999725341797,98.41999816894531,79.323974609375,2710800
2015-12-29,98.9000015258789,99.5199966430664,98.51000213623047,99.36000061035156,80.08158111572266,2819600
2015-12-30,99.36000061035156,99.5999984741211,98.70999908447266,98.73999786376953,79.58186340332031,2500700
2015-12-31,98.62000274658203,98.72000122070312,97.75,97.7699966430664,78.80009460449219,3442400
2016-01-04,96.16999816894531,96.56999969482422,95.37000274658203,96.45999908447266,77.74427795410156,5911000
2016-01-05,96.38999938964844,97.1500015258789,95.9000015258789,96.73999786376953,77.96990203857422,5414800
2016-01-06,95.52999877929688,96.45999908447266,95.06999969482422,95.55999755859375,77.01886749267578,5901400
2016-01-07,94.5,95.69000244140625,93.91999816894531,94.18000030517578,75.90662384033203,6309700
2016-01-08,94.58999633789062,96.0,93.27999877929688,93.55999755859375,75.40693664550781,5634400
2016-01-11,93.83000183105469,95.30000305175781,93.58999633789062,94.91999816894531,76.50304412841797,6243400
2016-01-12,95.63999938964844,96.19000244140625,94.69000244140625,95.69000244140625,77.12364196777344,5333500
2016-01-13,95.83999633789062,96.62999725341797,93.94999694824219,94.11000061035156,75.8502197265625,6270900
2016-01-14,94.11000061035156,96.33999633789062,94.11000061035156,95.51000213623047,76.97856903076172,4986800
2016-01-15,93.51000213623047,95.11000061035156,92.94999694824219,93.9000015258789,75.68098449707031,7556600
2016-01-19,94.87000274658203,95.55999755859375,94.33999633789062,95.05999755859375,76.61590576171875,6258600
2016-01-20,93.36000061035156,95.0,92.3499984741211,94.12000274658203,76.1989517211914,7107700
2016-01-21,94.55000305175781,95.30999755859375,93.51000213623047,94.4800033569336,76.49040222167969,4845700
2016-01-22,95.80000305175781,96.08999633789062,94.37999725341797,95.63999938964844,77.42955780029297,4376900
2016-01-25,95.55999755859375,95.80000305175781,93.98999786376953,94.06999969482422,76.1584701538086,5734900
2016-01-26,94.12999725341797,94.51000213623047,93.41999816894531,94.04000091552734,76.1341781616211,4529000
2016-01-27,94.12999725341797,95.30999755859375,93.4800033569336,94.33999633789062,76.3770523071289,3905600
2016-01-28,95.2699966430664,95.2699966430664,93.08000183105469,93.48999786376953,75.68888854980469,4074700
2016-01-29,94.20999908447266,96.58999633789062,93.20999908447266,96.58999633789062,78.1986312866211,6245300
2016-02-01,95.88999938964844,97.88999938964844,95.55999755859375,97.31999969482422,78.78966522216797,3915200
2016-02-02,96.1500015258789,96.41000366210938,94.7300033569336,94.94000244140625,76.86280822753906,4437800
2016-02-03,95.56999969482422,96.02999877929688,93.86000061035156,95.37000274658203,77.2109375,5070200
2016-02-04,95.05000305175781,95.55000305175781,93.91000366210938,94.62999725341797,76.61186218261719,4686800
2016-02-05,94.55000305175781,94.79000091552734,92.55999755859375,93.0999984741211,75.37317657470703,6353500
2016-02-08,92.22000122070312,92.37999725341797,89.23999786376953,89.6500015258789,72.58007049560547,9664800
2016-02-09,87.0199966430664,91.95999908447266,86.5,90.51000213623047,73.27632141113281,11876900
